FIPS,wkt_geom
48283,"28.03575,-99.38992 28.20364,-99.39232 28.63655,-99.39335 28.63899,-98.80789 28.06071,-98.80675 28.03575,-99.38992"
48285,"29.06195,-96.93204 29.10966,-96.97985 29.38722,-97.23672 29.58732,-97.20803 29.63258,-97.15034 29.63662,-96.87982 29.63079,-96.86849 29.57892,-96.79516 29.34656,-96.57545 29.25441,-96.67357 29.06195,-96.93204"
48287,"30.03835,-97.03267 30.40934,-97.33376 30.56641,-96.96813 30.53860,-96.92192 30.30180,-96.64868 30.28702,-96.65934 30.27047,-96.67218 30.19384,-96.75827 30.12406,-96.85477 30.03835,-97.03267"
48289,"30.98088,-96.24228 31.01155,-96.25688 31.01848,-96.25923 31.25784,-96.32371 31.26521,-96.32552 31.37790,-96.32094 31.42024,-96.23421 31.65236,-95.74827 31.65302,-95.74178 31.65330,-95.73692 31.65216,-95.73105 31.65065,-95.72736 31.64688,-95.72433 31.63228,-95.71273 31.62766,-95.71136 31.62213,-95.71004 31.34536,-95.65743 31.32927,-95.65508 31.32473,-95.65585 31.16130,-95.73203 31.10320,-95.76664 30.98088,-96.24228"
48291,"29.88673,-94.98277 29.91299,-95.00089 30.01476,-95.06124 30.35310,-95.16257 30.49088,-94.84808 30.48957,-94.73346 30.11002,-94.45168 29.89580,-94.45026 29.88673,-94.98277"
48293,"31.22996,-96.59643 31.52699,-96.80206 31.72059,-96.93387 31.82459,-96.72173 31.80609,-96.50195 31.42024,-96.23421 31.36732,-96.31873 31.22996,-96.59643"
48295,"36.05755,-99.99715 36.05814,-100.54060 36.48945,-100.54942 36.49388,-100.00687 36.49252,-100.00114 36.05755,-99.99715"
48297,"28.05859,-97.89771 28.06064,-98.23866 28.06134,-98.33908 28.60615,-98.34182 28.78542,-98.10086 28.68682,-98.00709 28.16959,-97.81295 28.05859,-97.89771"
48299,"30.49785,-98.34817 30.50944,-98.96053 30.92357,-98.95845 30.92362,-98.45415 30.92113,-98.44369 30.83712,-98.38071 30.83115,-98.37923 30.56509,-98.34894 30.49785,-98.34817"
48301,"31.65670,-103.60244 31.66368,-103.61720 31.74548,-103.75344 31.76569,-103.77702 31.78108,-103.79446 31.86977,-103.88393 31.98573,-103.97443 31.99018,-103.97735 31.99288,-103.97856 32.00507,-103.98083 32.00488,-103.71629 31.99958,-103.33225 31.65741,-103.34412 31.65670,-103.60244"
48303,"33.38942,-102.07310 33.83327,-102.08099 33.83509,-101.56239 33.39023,-101.56234 33.38942,-102.07310"
48305,"32.95517,-101.68607 32.95612,-102.07104 33.38942,-102.07310 33.39023,-101.56234 32.95650,-101.56034 32.95517,-101.68607"
48307,"30.94025,-99.08939 30.94185,-99.47805 30.94327,-99.60067 31.49168,-99.60011 31.49347,-99.58829 31.48564,-99.22978 31.46894,-99.11114 31.45177,-99.09544 30.94025,-99.08939"
48309,"31.25158,-97.34034 31.32975,-97.42084 31.59266,-97.60221 31.65796,-97.47197 31.75408,-97.27633 31.86638,-97.03812 31.72059,-96.93387 31.52699,-96.80206 31.28379,-97.27448 31.25158,-97.34034"
48311,"28.06071,-98.80675 28.63899,-98.80789 28.63788,-98.34379 28.60615,-98.34182 28.06134,-98.33908 28.06071,-98.80675"
48313,"30.83355,-96.17287 30.87571,-96.19673 30.96955,-96.23985 30.98088,-96.24228 31.06897,-96.06156 31.09612,-95.97737 31.10320,-95.76664 31.08473,-95.66251 31.08263,-95.65568 31.08020,-95.65206 31.07736,-95.64954 31.05610,-95.63197 31.05280,-95.62948 31.04815,-95.62759 31.04033,-95.62641 30.92115,-95.61948 30.91661,-95.62025 30.90409,-95.63906 30.90289,-95.64339 30.86855,-95.84465 30.84761,-96.03442 30.83467,-96.16028 30.83355,-96.17287"
48315,"32.68823,-94.07475 32.69256,-94.50566 32.79551,-94.70454 32.81080,-94.70701 32.87666,-94.70403 32.88239,-94.70290 32.88440,-94.65112 32.88635,-94.04459 32.69263,-94.04549 32.68823,-94.07475"
48317,"32.08693,-102.21136 32.51778,-102.20556 32.51785,-102.19776 32.51737,-101.69251 32.09041,-101.69436 32.08827,-101.77435 32.08693,-102.21136"
48319,"30.50668,-99.30740 30.50811,-99.48505 30.71750,-99.48320 30.94185,-99.47805 30.94025,-99.08939 30.92357,-98.95845 30.50944,-98.96053 30.50668,-99.30740"
48321,"28.37800,-96.37062 28.37806,-96.37217 28.37859,-96.37421 28.37961,-96.37727 28.38145,-96.37720 28.96613,-96.30685 29.23201,-95.87645 29.21229,-95.84683 28.83936,-95.50529 28.82049,-95.49743 28.80926,-95.51548 28.77979,-95.56956 28.75550,-95.61607 28.74996,-95.62675 28.37800,-96.37062"
48323,"28.20301,-100.11039 28.20313,-100.21442 28.25218,-100.27597 28.28062,-100.29826 28.92260,-100.64758 28.95788,-100.65618 29.03674,-100.66670 29.08007,-100.66877 29.08897,-100.11469 28.20301,-100.11039"
48325,"29.09031,-99.39298 29.09082,-99.40080 29.09248,-99.41298 29.60167,-99.41967 29.62801,-99.41759 29.69590,-98.80899 29.25125,-98.80698 29.09209,-98.80874 29.09031,-99.39298"
48327,"30.71133,-100.11749 31.08829,-100.11376 31.08763,-99.60049 30.94185,-99.47805 30.71750,-99.48320 30.71133,-100.11749"
48329,"31.65178,-101.77174 31.65334,-102.28984 32.08488,-102.29081 32.08693,-102.21136 32.08827,-101.77435 31.65178,-101.77174"
48331,"30.47215,-97.15617 30.76111,-97.31641 30.90245,-97.26378 30.99783,-97.07856 31.11977,-96.83601 31.11300,-96.82906 31.04351,-96.77435 30.91406,-96.69362 30.77690,-96.61826 30.76627,-96.61443 30.73628,-96.62713 30.47215,-97.15617"
48333,"31.23529,-98.56595 31.44216,-98.96927 31.46379,-98.98885 31.46746,-98.99094 31.48734,-98.98608 31.69134,-98.76125 31.70445,-98.67117 31.72687,-98.49528 31.69127,-98.46097 31.42406,-98.25954 31.41723,-98.26022 31.23529,-98.56595"
48335,"32.08516,-100.81491 32.09249,-101.17247 32.51931,-101.17918 32.51621,-100.66384 32.08794,-100.66947 32.08516,-100.81491"
48337,"33.43459,-97.47787 33.43661,-97.91906 33.43902,-97.97786 33.46953,-97.97928 33.90251,-97.97638 33.98824,-97.67496 33.98862,-97.67107 33.98829,-97.65501 33.98776,-97.65115 33.97651,-97.61215 33.97461,-97.60833 33.91241,-97.48457 33.91005,-97.48077 33.90771,-97.47753 33.43459,-97.47787"
48339,"30.02967,-95.28977 30.08848,-95.81197 30.63392,-95.82710 30.51911,-95.35934 30.35310,-95.16257 30.16869,-95.09515 30.04289,-95.25628 30.02967,-95.28977"
48341,"35.62498,-102.16044 36.05463,-102.16757 36.05471,-101.61950 35.62540,-101.62226 35.62498,-102.16044"
48343,"32.88239,-94.70290 32.95509,-94.78638 32.98825,-94.81377 33.38189,-94.82082 33.37980,-94.81491 33.32194,-94.69551 33.29720,-94.67298 33.28250,-94.66078 32.88440,-94.65112 32.88426,-94.65482 32.88239,-94.70290"
48345,"33.83637,-101.04601 34.31227,-101.04797 34.31586,-100.94677 34.31401,-100.51898 33.84035,-100.52634 33.83637,-101.04601"
48347,"31.22300,-94.32946 31.22500,-94.33810 31.49173,-94.82104 31.51526,-94.85555 31.54233,-94.88771 31.57927,-94.91605 31.65370,-94.94528 31.66157,-94.94748 31.81914,-94.98777 31.84409,-94.98760 31.85138,-94.98715 31.84929,-94.45701 31.84594,-94.45399 31.83896,-94.44822 31.83144,-94.44388 31.82440,-94.44005 31.58341,-94.30971 31.56203,-94.30260 31.53778,-94.30217 31.51403,-94.30276 31.50948,-94.30309 31.32689,-94.31810 31.22300,-94.32946"
48349,"31.80609,-96.50195 31.82459,-96.72173 32.08601,-96.89825 32.33370,-96.38900 32.33266,-96.38525 32.30471,-96.29642 32.21942,-96.14642 32.16008,-96.10541 32.08650,-96.06244 32.06077,-96.05721 32.01563,-96.04945 31.80609,-96.50195"
48351,"30.24267,-93.70759 30.24333,-93.89771 31.15915,-93.91777 31.16456,-93.88307 31.20196,-93.54899 31.20132,-93.54279 31.19277,-93.52954 31.18845,-93.52613 31.04236,-93.50942 30.94658,-93.52348 30.94159,-93.52441 30.82835,-93.55068 30.24826,-93.70252 30.24498,-93.70447 30.24267,-93.70759"
48353,"32.08421,-100.23468 32.08794,-100.66947 32.51621,-100.66384 32.51532,-100.15065 32.08435,-100.15681 32.08421,-100.23468"
48355,"27.55693,-97.83837 27.64066,-97.94799 27.88453,-97.93903 27.99931,-97.80589 27.96841,-97.06965 27.96697,-97.06763 27.87725,-97.05273 27.82326,-97.04844 27.57596,-97.22311 27.56235,-97.33018 27.56212,-97.33941 27.55693,-97.83837"
48357,"36.05627,-101.08231 36.48802,-101.08967 36.48961,-100.95691 36.48945,-100.54942 36.05814,-100.54060 36.05627,-101.08231"
48359,"35.18094,-102.16256 35.18184,-103.02561 35.62688,-103.02180 35.62498,-102.16044 35.18114,-102.15131 35.18094,-102.16256"
48361,"29.96587,-93.85701 30.00862,-93.99062 30.01337,-94.00190 30.02117,-94.01876 30.02966,-94.03136 30.07332,-94.09215 30.13355,-94.11215 30.15151,-94.11351 30.22656,-94.10727 30.24257,-94.10169 30.24333,-93.89771 30.24267,-93.70759 30.23943,-93.70577 30.15397,-93.68845 30.14801,-93.68837 30.06196,-93.72351 30.03765,-93.73963 30.01056,-93.76335 29.98691,-93.78690 29.98420,-93.79175 29.97359,-93.82758 29.96654,-93.85274 29.96587,-93.85701"
48363,"32.51436,-98.06068 32.51468,-98.46938 32.51555,-98.57228 32.95179,-98.56660 33.00722,-98.41951 33.00290,-98.05194 32.51436,-98.06068"
48365,"31.97148,-94.50806 31.97175,-94.59534 32.06470,-94.60043 32.20502,-94.57522 32.38578,-94.48386 32.39447,-94.04330 31.98438,-94.00941 31.97148,-94.50806"
48367,"32.55489,-98.06067 32.55822,-98.06067 33.00290,-98.05194 33.00234,-97.91681 32.99849,-97.53993 32.55963,-97.54539 32.55676,-97.54543 32.55541,-97.61449 32.55540,-97.61730 32.55489,-98.06067"
48369,"34.30817,-102.60948 34.30970,-103.02911 34.30971,-103.03300 34.61384,-103.03152 34.75212,-103.02633 34.75327,-102.51765 34.30874,-102.52159 34.30817,-102.60948"
48371,"30.05994,-102.57685 30.66780,-103.44289 30.77075,-103.58566 31.37813,-103.01722 31.32751,-102.66151 31.32712,-102.65881 31.25529,-102.50654 30.98175,-101.97215 30.95467,-101.92669 30.91817,-101.87038 30.66449,-101.75829 30.05994,-102.57685"
48373,"30.48957,-94.73346 30.49088,-94.84808 30.58092,-95.02973 30.58527,-95.03478 30.66982,-95.11372 30.72945,-95.14795 30.82933,-95.19669 31.14870,-94.83202 31.09508,-94.64252 31.08267,-94.61285 31.07403,-94.59524 31.06384,-94.57751 30.49208,-94.54052 30.48957,-94.73346"
48375,"35.18114,-102.15131 35.62498,-102.16044 35.62540,-101.62226 35.18231,-101.62582 35.18114,-102.15131"
48377,"29.26103,-103.79456 29.30189,-103.97321 29.31019,-103.99715 29.32812,-104.04563 29.39200,-104.15243 29.59292,-104.44283 29.59857,-104.45049 29.64192,-104.50062 29.67505,-104.53133 29.67947,-104.53525 29.90208,-104.67133 30.63186,-104.98370 30.64133,-104.98693 30.40512,-103.79228 29.36824,-103.78746 29.26726,-103.78699 29.26493,-103.78793 29.26103,-103.79456"
48379,"32.71930,-95.65787 32.77917,-95.85770 32.78857,-95.87797 32.80852,-95.91298 32.87290,-95.96760 32.87800,-95.97007 32.88261,-95.97147 32.88844,-95.97202 32.89540,-95.97247 32.89816,-95.97166 32.90216,-95.97048 32.93599,-95.95680 32.98619,-95.93650 32.98716,-95.93305 32.98685,-95.86465 32.98681,-95.86081 32.98270,-95.66319 32.96907,-95.66087 32.72075,-95.62753 32.71930,-95.65787"
48381,"34.74888,-102.16946 35.18094,-102.16256 35.18114,-102.15131 35.18231,-101.62582 34.75312,-101.62797 34.74888,-102.16946"
48383,"31.08649,-101.27652 31.08791,-101.77279 31.65178,-101.77174 31.65358,-101.26936 31.08649,-101.27652"
48385,"29.62453,-100.01364 29.66049,-100.02921 29.71637,-100.04237 29.85102,-100.03560 30.02089,-99.99139 30.08771,-99.97292 30.08631,-99.92120 30.07747,-99.69296 29.91976,-99.62141 29.63028,-99.61958 29.62453,-100.01364"
48387,"33.32930,-94.76653 33.37831,-95.26521 33.37972,-95.27724 33.38301,-95.30180 33.88665,-95.30251 33.91489,-95.28086 33.96486,-95.23404 33.96557,-95.22900 33.96543,-95.22569 33.94526,-95.13490 33.91911,-95.06560 33.86621,-94.96870 33.75285,-94.76418 33.75138,-94.76206 33.73671,-94.74977 33.71618,-94.73899 33.33698,-94.74511 33.33264,-94.74980 33.33052,-94.75324 33.32938,-94.75827 33.32930,-94.76653"
48389,"30.77075,-103.58566 31.10934,-104.10342 32.00728,-104.01881 32.00592,-103.99535 32.00507,-103.98083 31.98675,-103.94528 31.37813,-103.01722 30.77075,-103.58566"
48391,"28.05858,-97.23370 28.06441,-97.26339 28.10263,-97.40006 28.10815,-97.41896 28.14580,-97.51218 28.15608,-97.53120 28.38185,-97.37567 28.39173,-97.36606 28.53850,-97.15578 28.54269,-97.14762 28.54486,-97.14288 28.54559,-97.13560 28.54730,-97.11378 28.54308,-97.06004 28.50142,-96.89651 28.44628,-96.78828 28.41698,-96.76198 28.41419,-96.76105 28.31308,-96.78432 28.05976,-97.22593 28.05906,-97.22998 28.05858,-97.23370"
48393,"35.62465,-101.09373 36.05627,-101.08231 36.05814,-100.54060 35.62528,-100.54318 35.62465,-101.09373"
48395,"30.70440,-96.57206 30.73628,-96.62713 30.93269,-96.75154 30.96424,-96.76736 31.06428,-96.81306 31.10494,-96.82858 31.10862,-96.82951 31.11300,-96.82906 31.22996,-96.59643 31.36732,-96.31873 31.36631,-96.31557 31.05569,-96.25111 30.99550,-96.24213 30.98088,-96.24228 30.75124,-96.45591 30.70440,-96.57206"
48397,"32.82267,-96.51604 32.98918,-96.51752 32.98565,-96.29001 32.85146,-96.29150 32.82510,-96.29424 32.82267,-96.51604"
48399,"31.57739,-99.72273 31.58708,-100.23162 32.08421,-100.23468 32.08435,-100.15681 32.08454,-99.71016 31.57798,-99.71609 31.57739,-99.72273"
48401,"31.84929,-94.45701 31.85138,-94.98715 31.93474,-94.98920 32.36966,-94.99044 32.40513,-94.55996 32.40441,-94.55457 32.39497,-94.50084 32.39323,-94.49335 32.39062,-94.48646 32.38578,-94.48386 31.84929,-94.45701"
48403,"31.13831,-94.03982 31.14189,-94.05208 31.14577,-94.05608 31.40290,-94.04845 31.40971,-94.04741 31.56912,-93.98752 31.59579,-93.94480 31.60459,-93.93014 31.61112,-93.91564 31.61018,-93.89847 31.58714,-93.82829 31.52769,-93.71366 31.52566,-93.71005 31.37529,-93.63947 31.23688,-93.59573 31.22622,-93.59336 31.18228,-93.59551 31.13831,-94.03982"
48405,"31.09786,-94.13966 31.12323,-94.18354 31.22300,-94.32946 31.24513,-94.33831 31.65705,-94.39536 31.62704,-94.09633 31.56912,-93.98752 31.47735,-93.98703 31.13831,-94.03982 31.12791,-94.04219 31.12448,-94.04318 31.12050,-94.04562 31.11565,-94.04919 31.09786,-94.13966"
48407,"30.32502,-95.22197 30.41621,-95.31448 30.44393,-95.33093 30.46304,-95.33887 30.51911,-95.35934 30.87112,-95.32862 30.89190,-95.31806 30.89680,-95.31511 30.89939,-95.31123 30.90187,-95.30521 30.90643,-95.27240 30.90520,-95.26501 30.90401,-95.25867 30.90056,-95.25300 30.89717,-95.24840 30.54704,-94.84051 30.54279,-94.83759 30.49088,-94.84808 30.32502,-95.22197"
48409,"27.81039,-97.21351 27.83939,-97.50905 27.84240,-97.51975 27.92974,-97.80627 27.93208,-97.80827 27.94565,-97.81923 28.05859,-97.89771 28.07044,-97.90079 28.07691,-97.90218 28.08243,-97.90205 28.10587,-97.90095 28.11057,-97.89694 28.16959,-97.81295 28.17054,-97.46916 28.13740,-97.31804 28.13586,-97.31138 28.08034,-97.26315 28.05183,-97.24123 27.89949,-97.13165 27.88172,-97.14279 27.82705,-97.18162 27.81488,-97.19179 27.81222,-97.19547 27.81069,-97.20734 27.81039,-97.21351"
48411,"30.92113,-98.44369 30.92357,-98.95845 30.92472,-99.09010 31.45177,-99.09544 31.45951,-99.09374 31.46222,-99.08995 31.49018,-99.04992 31.49012,-99.04186 31.48734,-98.98608 31.43153,-98.73392 31.32804,-98.59356 31.32251,-98.58937 31.10933,-98.45842 31.10612,-98.45741 31.03166,-98.43662 30.94039,-98.41225 30.93174,-98.41402 30.92638,-98.42319 30.92334,-98.43391 30.92113,-98.44369"
48413,"30.69579,-100.11694 30.69947,-100.95736 31.08510,-100.96137 31.08829,-100.11376 30.69579,-100.11694"
48415,"32.51621,-100.66384 32.51931,-101.17918 32.52313,-101.17924 32.95249,-101.17318 32.95513,-101.04146 32.95707,-100.65878 32.52182,-100.66376 32.51621,-100.66384"
48417,"32.51775,-99.09639 32.51857,-99.61448 32.95966,-99.60527 32.96091,-99.46530 32.95494,-99.09577 32.52291,-99.09638 32.51775,-99.09639"
48419,"31.56912,-93.98752 31.65705,-94.39536 31.66904,-94.40336 31.92167,-94.50768 31.97148,-94.50806 31.98438,-94.00941 31.89913,-93.89974 31.80113,-93.83753 31.77845,-93.82416 31.77464,-93.82207 31.71977,-93.79630 31.71468,-93.79507 31.61809,-93.81959 31.58714,-93.82829 31.56912,-93.98752"
48421,"36.05463,-102.16757 36.49021,-102.16522 36.49295,-102.03421 36.49200,-101.62032 36.05471,-101.61950 36.05463,-102.16757"
48423,"32.13958,-95.46321 32.14795,-95.47490 32.15122,-95.47688 32.48318,-95.58860 32.49041,-95.59013 32.69107,-95.59098 32.54961,-95.02290 32.53574,-94.99088 32.14277,-94.98894 32.13958,-95.46321"
48425,"32.09523,-97.86469 32.23075,-97.94398 32.23985,-97.94266 32.32358,-97.78349 32.32319,-97.61392 32.21012,-97.61350 32.09523,-97.86469"
48427,"26.24206,-98.67792 26.40543,-99.07909 26.41953,-99.10673 26.42930,-99.11370 26.43394,-99.11618 26.54573,-99.16868 26.55823,-99.17261 26.57023,-99.17097 26.57989,-99.16582 26.78862,-98.95982 26.78765,-98.43768 26.78709,-98.34128 26.26045,-98.59997 26.25160,-98.62936 26.24236,-98.66531 26.24206,-98.67792"
48429,"32.51555,-98.57228 32.51775,-99.09639 32.95494,-99.09577 32.95599,-98.95251 32.95179,-98.56660 32.52076,-98.57221 32.51555,-98.57228"
48431,"31.56641,-101.27122 32.09101,-101.26656 32.09249,-101.17247 32.08516,-100.81491 31.70244,-100.82557 31.56998,-100.86543 31.56641,-101.27122"
48433,"32.95732,-100.52265 33.39013,-100.51893 33.39540,-99.98791 32.95897,-99.98852 32.95842,-100.14870 32.95732,-100.52265"
48435,"30.28746,-100.95362 30.69947,-100.95736 30.70042,-100.37406 30.69579,-100.11694 30.28879,-100.12006 30.28760,-100.69075 30.28746,-100.95362"
48437,"34.30878,-101.56135 34.31038,-101.99253 34.75246,-101.99387 34.75312,-101.62797 34.74976,-101.47013 34.30954,-101.46847 34.30878,-101.56135"
48439,"32.55183,-97.08688 32.55676,-97.54543 32.99849,-97.53993 32.99651,-97.38953 32.99040,-97.02805 32.55686,-97.02591 32.55298,-97.02589 32.55183,-97.08688"
48441,"32.08430,-99.62797 32.08435,-100.15681 32.51532,-100.15065 32.52073,-99.62647 32.08430,-99.62797"
48443,"29.77810,-101.79399 29.78442,-102.05861 29.78477,-102.06441 29.79175,-102.10665 29.79217,-102.10876 29.80198,-102.14583 29.80329,-102.14902 29.88012,-102.32433 29.92085,-102.38974 30.05994,-102.57685 30.27811,-102.57353 30.60421,-102.37399 30.66194,-102.14500 30.66449,-101.75829 30.65211,-101.70171 30.64867,-101.68781 30.63758,-101.66528 30.63490,-101.66097 30.62639,-101.64912 30.62140,-101.64635 30.56385,-101.64201 30.35333,-101.64945 29.78717,-101.75909 29.77810,-101.79399"
48445,"32.95193,-102.58823 33.38343,-102.59197 33.38942,-102.07310 32.95612,-102.07104 32.95425,-102.19511 32.95193,-102.58823"
48447,"32.95494,-99.09577 32.96091,-99.46530 33.39917,-99.46782 33.39836,-98.95267 32.95599,-98.95251 32.95494,-99.09577"
48449,"32.98825,-94.81377 33.03674,-95.12789 33.39259,-95.11684 33.39443,-95.09581 33.39712,-94.99986 33.39926,-94.88300 33.39816,-94.87867 33.38189,-94.82082 32.98825,-94.81377"
48451,"31.08577,-100.68578 31.52852,-101.27169 31.56641,-101.27122 31.70172,-100.86108 31.70244,-100.82557 31.69749,-100.23194 31.58543,-100.11339 31.08829,-100.11376 31.08577,-100.68578"
48453,"30.02226,-97.72756 30.13590,-97.88208 30.29715,-98.10091 30.34912,-98.17117 30.49975,-98.12432 30.63559,-98.04577 30.62975,-97.96546 30.48439,-97.50185 30.44403,-97.39864 30.43970,-97.38976 30.42541,-97.37404 30.20897,-97.49301 30.07395,-97.65965 30.02226,-97.72756"
48455,"30.82933,-95.19669 30.86155,-95.39072 30.86473,-95.40121 30.87045,-95.40675 30.94435,-95.43919 31.05964,-95.44020 31.38422,-94.96245 31.33763,-94.90923 31.29237,-94.87937 31.21950,-94.84594 31.17514,-94.82627 31.16825,-94.82564 31.15956,-94.82565 31.14870,-94.83202 30.82933,-95.19669"
48457,"30.52282,-94.06342 30.52542,-94.54786 31.01418,-94.65726 31.06384,-94.57751 31.06610,-94.57330 31.03876,-94.29280 31.03749,-94.28594 31.01013,-94.24349 31.00435,-94.23802 30.99160,-94.23038 30.64378,-94.05164 30.63870,-94.05095 30.63317,-94.05029 30.62997,-94.05051 30.52282,-94.06342"
48459,"32.52650,-95.00584 32.54807,-95.13465 32.55010,-95.13943 32.57067,-95.15428 32.91426,-95.14911 32.91423,-95.14436 32.91153,-94.73044 32.89171,-94.71171 32.88239,-94.70290 32.82802,-94.69492 32.65811,-94.70225 32.58926,-94.82860 32.52789,-94.99899 32.52650,-95.00584"
48461,"31.08687,-102.30271 31.65580,-102.30336 31.65178,-101.77174 31.08791,-101.77279 31.08687,-102.30271"
48463,"29.08897,-100.11469 29.32265,-100.12006 29.62630,-100.11543 29.63028,-99.61958 29.62801,-99.41759 29.57231,-99.41254 29.09248,-99.41298 29.08897,-100.11469"
48465,"29.24048,-100.75989 29.24250,-100.79699 29.24318,-100.79945 29.28156,-100.87663 29.77752,-101.74509 29.78154,-101.75148 29.78717,-101.75909 30.28411,-101.75901 30.28589,-101.75019 30.28746,-100.95362 30.28760,-100.69075 29.62188,-100.69097 29.44864,-100.69111 29.39220,-100.69953 29.36374,-100.70557 29.34950,-100.70963 29.26583,-100.74184 29.25800,-100.74594 29.24372,-100.75522 29.24048,-100.75989"
48467,"32.35800,-95.44862 32.35862,-95.95697 32.36041,-96.07256 32.84660,-96.07906 32.85243,-95.94296 32.72075,-95.62753 32.71144,-95.60755 32.69863,-95.59463 32.69107,-95.59098 32.35800,-95.44862"
48469,"28.48115,-96.91721 28.48177,-96.92288 28.53850,-97.15578 28.54625,-97.16046 28.84859,-97.30520 28.86816,-97.30846 29.10966,-96.97985 29.02939,-96.84489 29.02416,-96.83884 28.88890,-96.73727 28.85231,-96.71216 28.84857,-96.71023 28.74191,-96.66245 28.69758,-96.65539 28.48423,-96.91244 28.48115,-96.91721"
